word,lemma,pos,frequency
inga,inga,PROPN,2
new_england,New_England,PROPN,2
bandage,bandage,VERB,2
logged,log,VERB,2
cartridges,cartridge,NOUN,2
sweepted,sweept,VERB,2
nicklodean,Nicklodean,PROPN,2
liqueur,liqueur,NOUN,2
dinkey_town,Dinkey_Town,PROPN,2
scouting,scouting,NOUN,2
tellin,tellin,NOUN,2
macwhinneys,MacWhinneys,PROPN,2
chemicals,chemical,NOUN,2
windbreaker,windbreaker,NOUN,2
vh,vh,NOUN,2
poo_poo,poo_poo,VERB,2
grrrrr,grrrrr,PROPN,2
basin,basin,NOUN,2
ach,ach,VERB,2
fishys,fishy,NOUN,2
snooze,snooze,NOUN,2
ripping,rip,NOUN,2
hoot,hoot,ADJ,2
rib,rib,NOUN,2
pooh_bear,Pooh_bear,PROPN,2
nummy,nummy,PROPN,2
wowwow,wowwow,PROPN,2
ty,ty,INTJ,2
yeh,yeh.mher,X,2
brianne,Brianne,PROPN,2
doc's,doc',NOUN,2
brandice,Brandice,PROPN,2
mylie,Mylie,PROPN,2
owie,owie,VERB,2
ste,Ste,PROPN,2
sweetheart,Sweetheart,PROPN,2
ma_ma,ma_ma,PROPN,2
loy,Loy,PROPN,2
mommmy,Mommmy,PROPN,2
alisha,Alisha,PROPN,2
poo_poo,poo_poo,INTJ,2
cooko,cooko,NOUN,2
hogs,hog,NOUN,2
trixie,Trixie,PROPN,2
confused,confuse,VERB,2
doodee,doodee,X,2
toy,toy,ADJ,2
rika,Rika,PROPN,2
louder,loud,ADV,2
mumble,mumble,VERB,2
tony's,Tony's,PROPN,2
blana,blana,NOUN,2
beh,beh,INTJ,2
tuggy,tuggy,ADJ,2
rays,ray,NOUN,2
shoprite,Shoprite,PROPN,2
peter_cottontail,Peter_Cottontail,PROPN,2
dwarf,dwarf,NOUN,2
poppy,poppy,ADJ,2
dopey,Dopey,PROPN,2
pledge,pledge,PROPN,2
donna_lastname,Donna_Lastname,PROPN,2
mickeys,Mickeys,PROPN,2
dos,dos,VERB,2
egg_foo_young,egg_foo_young,PROPN,2
kazoo,kazoo,NOUN,2
phoofy,phoofy,INTJ,2
suburban,suburban,ADJ,2
oops,oop,PROPN,2
threeps,threep,NOUN,2
strangle,strangle,VERB,2
ring_around_the_roses,Ring_around_the_roses,PROPN,2
ashoo,ashoo,NOUN,2
dactyl,Dactyl,PROPN,2
tapin,tapin,VERB,2
tilts,tilt,VERB,2
quarry,quarry,NOUN,2
dookie,dookie,NOUN,2
tonisha,Tonisha,PROPN,2
whoop_whoop,whoop_whoop,PROPN,2
mandi,Mandi,PROPN,2
strong,strong,ADV,2
reebock,Reebock,PROPN,2
fignewtons,fignewton,NOUN,2
jack_horner,Jack_Horner,PROPN,2
places,place,VERB,2
major,major,NOUN,2
rur,,X,2
meet,meet,NOUN,2
grav,grav,PROPN,2
dare,dare,AUX,2
bedbug,bedbug,NOUN,2
excited_bear,Excited_Bear,PROPN,2
na_na_na_na,na_na_na_na,PROPN,2
three_little_pigs,Three_Little_Pigs,PROPN,2
wipers,wiper,NOUN,2
carpets,carpet,NOUN,2
shinobee,Shinobee,PROPN,2
awhile,awhile,ADJ,2
recharge,recharge,VERB,2
vow,vow,VERB,2
care_bears,care_bear,NOUN,2
rhonda,Rhonda,PROPN,2
obstacle,obstacle,NOUN,2
constructive,constructive,ADJ,2
hohoho,hohoho,PROPN,2
wormies,wormy,NOUN,2
destruction,destruction,NOUN,2
honkin,honkin,PROPN,2
dominique,Dominique,PROPN,2
striking,strike,VERB,2
snot,snot,NOUN,2
buzzes,buzze,VERB,2
throwin,throwin,NOUN,2
monkey,monkey,VERB,2
fignewton,fignewton,PROPN,2
stunts,stunt,NOUN,2
fignew,fignew,NOUN,2
smokestacks,smokestack,NOUN,2
googley,googley,ADJ,2
bev,Bev,PROPN,2
reilley,Reilley,PROPN,2
punkin,Punkin,PROPN,2
copperfield,Copperfield,PROPN,2
dumdadum,Dumdadum,PROPN,2
risking,risk,VERB,2
lighthouses,lighthouse,NOUN,2
x,X,PROPN,2
sissy,sissy,NOUN,2
tudy,Tudy,PROPN,2
tj,TJ,PROPN,2
bauko_himok,bauko_himok,PROPN,2
scruffy,Scruffy,PROPN,2
marriage,marriage,NOUN,2
ishka,ishka,INTJ,2
wat,wat,NOUN,2
anthill,anthill,NOUN,2
wallets,wallet,NOUN,2
crawls,crawl,NOUN,2
kara's,Kara's,PROPN,2
cook,cook,PROPN,2
aunt_moira,Aunt_Moira,PROPN,2
flooding,flood,VERB,2
lookers,looker,NOUN,2
rhetorically,rhetorically,ADV,2
hiho,hiho,INTJ,2
stepsister,stepsister,NOUN,2
metaphorically,metaphorically,ADV,2
resolve,resolve,VERB,2
sleepies,sleepy,NOUN,2
boo_boo_boo,boo_boo_boo,PROPN,2
deva,deva,PROPN,2
griggs,Griggs,PROPN,2
gregory,Gregory,PROPN,2
devastater,devastater,ADJ,2
nuhhuh,nuhhuh,X,2
kind_of,kind_of,ADV,2
whipping,whip,VERB,2
whiplashy,whiplashy,ADJ,2
mister_wonderful,Mister_Wonderful,PROPN,2
rollie_pollies,rollie_polly,NOUN,2
lampwick,Lampwick,PROPN,2
rogue,rogue,ADJ,2
cr,cr,PROPN,2
surfers,surfer,NOUN,2
smoochy,smoochy,NOUN,2
springboard,springboard,NOUN,2
slammer,slammer,NOUN,2
ridge,ridge,NOUN,2
kwsht,kwsht,PROPN,2
squishier,squishy,ADJ,2
br,br,ADJ,2
compete,compete,VERB,2
trinidad,Trinidad,PROPN,2
excitement,excitement,NOUN,2
machinic,machinic,ADJ,2
mummie,mummie,PROPN,2
meshanical,meshanical,ADJ,2
skywise,Skywise,PROPN,2
yucky_yucky,yucky_yucky,PROPN,2
reins,rein,NOUN,2
cutter,Cutter,PROPN,2
refers,refer,VERB,2
ayayay,Ayayay,PROPN,2
jumbo,jumbo,NOUN,2
stoppings,stopping,NOUN,2
cybertron,Cybertron,PROPN,2
klang,klang,PROPN,2
shere,Shere,PROPN,2
rogue,rogue,NOUN,2
kiss,kiss,INTJ,2
rendition,rendition,NOUN,2
whips,whip,NOUN,2
gn,Gn,PROPN,2
embarrassing,embarrassing,VERB,2
fullest,full,ADJ,2
shortage,shortage,NOUN,2
builder,Builder,PROPN,2
greedy,Greedy,PROPN,2
trotting,trot,VERB,2
tossing,toss,VERB,2
filming,film,VERB,2
why'd,why'd,PRON,2
tomcat,Tomcat,PROPN,2
bitch,bitch,NOUN,2
bar,bar,VERB,2
quaker,Quaker,PROPN,2
rubadubdub,rubadubdub,PROPN,2
jew,Jew,NOUN,2
want_to,want_to,AUX,2
poofs,poof,NOUN,2
spiderweb,spiderweb,NOUN,2
repairs,repair,NOUN,2
demand,demand,VERB,2
squirrely,squirrely,ADJ,2
referential,referential,ADJ,2
minding,minding,NOUN,2
chomped,chomp,VERB,2
mushes,mush,VERB,2
pha,Pha,PROPN,2
minispies,minispy,NOUN,2
depth,depth,NOUN,2
ko,ko,PROPN,2
puttaputta,puttaputta,VERB,2
ov,ov,ADV,2
wuf,wuf,NOUN,2
arg,arg,ADJ,2
how_,how_,X,2
bonkers,bonkers,ADJ,2
peewee,Peewee,PROPN,2
bittest,bittest,NOUN,2
contributing,contribute,VERB,2
remarking,remark,VERB,2
rapping,rap,VERB,2
_cross,_Cross,PROPN,2
banbury,Banbury,PROPN,2
cockhorse,cockhorse,NOUN,2
descri,Descri,PROPN,2
phenology,phenology,NOUN,2
whitey,Whitey,PROPN,2
cheeps,cheep,NOUN,2
cheerful,cheerful,ADJ,2
bf,bf,PROPN,2
gobblers,gobbler,NOUN,2
address,address,VERB,2
longwood,Longwood,PROPN,2
crossix,Crossix,PROPN,2
boyish,boyish,ADJ,2
dew,Dew,PROPN,2
poo's,poos,NOUN,2
mommys,Mommys,PROPN,2
sham,sham,NOUN,2
ban,ban,VERB,2
pic_tac_toe,pic_tac_toe,X,2
at,at,PART,2
whea,whea,NOUN,2
snuggled,snuggle,VERB,2
engi,engi,NOUN,2
frigerator,frigerator,NOUN,2
retrieved,retrieve,VERB,2
scram,scram,NOUN,2
flap,flap,VERB,2
pashama,pashama,PROPN,2
note,note,VERB,2
room,Room,PROPN,2
children's,children',NOUN,2
yech,yech,INTJ,2
scribblin,scribblin,VERB,2
stackin,stackin,VERB,2
wasteful,wasteful,ADJ,2
oohm,oohm,INTJ,2
intent,intent,ADJ,2
handies,handy,NOUN,2
lil,little,ADJ,2
fa,fa,X,2
considerate,considerate,ADJ,2
sm,sm,INTJ,2
rai,rai,NOUN,2
superduper,superduper,NOUN,2
rabbitgarden,rabbitgarden,NOUN,2
zup,zup,NOUN,2
high_school,high_school,NOUN,2
pastry,pastry,NOUN,2
butters,butter,NOUN,2
hardware,hardware,NOUN,2
taching,tach,VERB,2
kerchief,kerchief,NOUN,2
place,place,ADJ,2
fatchel,Fatchel,PROPN,2
barom,,X,2
personality,personality,NOUN,2
sipped,sip,VERB,2
keep,keep,NOUN,2
pedaling,pedaling,NOUN,2
marion's,Marion',PROPN,2
turk,turk,PROPN,2
nuhhuh,nuhhuh,PROPN,2
relieved,relieved,ADJ,2
tu,t,VERB,2
clearer,clear,ADJ,2
unders,under,VERB,2
vams,vam,VERB,2
snor,snor,NOUN,2
wan,want,ADV,2
tiss,tiss,NOUN,2
streaking,streak,VERB,2
bud,bad,VERB,2
lea,lea,VERB,2
nigh,nigh,ADV,2
keggy,Keggy,PROPN,2
sho,sho,NOUN,2
batted,bat,VERB,2
nice,nice,VERB,2
minestrone,minestrone,NOUN,2
kepi,Kepi,PROPN,2
lada,lada,NOUN,2
jigglin,jigglin,VERB,2
tach,tach,VERB,2
aagh,aagh,PROPN,2
boppits,Boppits,PROPN,2
longport,longport,NOUN,2
bearhugs,bearhug,NOUN,2
je,je,ADV,2
chip,chip,VERB,2
bruiser,bruiser,NOUN,2
interests,interest,NOUN,2
unattach,unattach,NOUN,2
hittingtree,hittingtree,NOUN,2
noising,noising,NOUN,2
er,er,DET,2
crossin,crossin,VERB,2
dav,Dav,PROPN,2
zachery,Zachery,PROPN,2
graceful,graceful,ADJ,2
shit,shit,VERB,2
thi,thin,ADP,2
abcdefghijklmnopqrs,abcdefghijklmnopqr,NOUN,2
unpleasant,unpleasant,ADJ,2
sneezin,sneezin,NOUN,2
sugarless,Sugarless,PROPN,2
abcd,abcd,PROPN,2
suntanner,suntanner,ADJ,2
ohohohoh,Bhohohoh,PROPN,2
busam,busam,NOUN,2
rehook,rehook,VERB,2
vixen,Vixen,PROPN,2
unhooked,unhooked,ADJ,2
mister_claus,Mister_Claus,PROPN,2
oh,oh,ADV,2
poo_poo,poo_poo,ADJ,2
balloon,balloon,VERB,2
deeddeedee,deeddeedee,PROPN,2
christen,Christen,PROPN,2
strawberry,strawberry,INTJ,2
tanny,tanny,NOUN,2
seek,seek,NOUN,2
geeses,geese,NOUN,2
ave,Ave,PROPN,2
grits,grit,NOUN,2
stuffs,stuff,NOUN,2
scramble,scramble,NOUN,2
otter,otter,ADJ,2
erhm,,X,2
jing,jing,PROPN,2
mending,mending,NOUN,2
eardrums,eardrum,NOUN,2
pop_pop,Pop_pop,PROPN,2
unsnapped,unsnapp,VERB,2
fifteenth,fifteenth,ADJ,2
ladas,ladas,PROPN,2
swifty,Swifty,PROPN,2
peppe,peppe,PROPN,2
sal,sal,PROPN,2
sssss,sssss,PROPN,2
blu,blu,NOUN,2
swallow,swallow,NOUN,2
protest,protest,NOUN,2
du,du,VERB,2
weee,weee,INTJ,2
fourth,fourth,ADV,2
hol,hol,INTJ,2
torch,torch,NOUN,2
sweetie_pie,sweetie_pie,PROPN,2
deedee's,Deedee',PROPN,2
zackery,Zackery,PROPN,2
kitchens,kitchen,NOUN,2
paperclips,paperclip,NOUN,2
sub,sub,NOUN,2
snip,snip,VERB,2
ine,Ine,PROPN,2
nee,nee,NOUN,2
bunny_rabbit,Bunny_Rabbit,PROPN,2
urinate,urinate,NOUN,2
blotter,blotter,NOUN,2
identify,identify,VERB,2
bong,bong,X,2
close_by,close_by,NOUN,2
heaviest,heavy,ADJ,2
bokoo,bokoo,NOUN,2
raven,raven,NOUN,2
furnace,furnace,NOUN,2
bubalow,bubalow,NOUN,2
gue,gue,VERB,2
july_the_first,July_the_first,PROPN,2
uncovered,uncover,VERB,2
psst,psst,ADP,2
observation,observation,NOUN,2
foams,foam,NOUN,2
movings,moving,NOUN,2
tr,tr,INTJ,2
gushy,gushy,ADJ,2
loan,loan,NOUN,2
dump,dump,ADJ,2
sheep,sheep,VERB,2
buildin,buildin,INTJ,2
snowballing,snowbal,VERB,2
sim,sim,NOUN,2
mack,Mack,PROPN,2
brrrring,brrr,VERB,2
grr,grr,NOUN,2
help,help,ADJ,2
google,google,PROPN,2
hare,hare,NOUN,2
nai_nai,Nai_nai,PROPN,2
law_and_order,Law_And_Order,PROPN,2
jolly,jolly,NOUN,2
legos,legos,PROPN,2
agai,agai,PROPN,2
yer,y,X,2
balloo,balloo,NOUN,2
pocket,pocket,VERB,2
beau,beau,PROPN,2
miss_america,Miss_America,PROPN,2
til,till,INTJ,2
te,the,VERB,2
scrub_a_dub_dub,scrub_a_dub_dub,PROPN,2
buttercup,buttercup,NOUN,2
turpin,Turpin,PROPN,2
boobie,boobie,NOUN,2
sicky,sicky,ADJ,2
gick,gick,NOUN,2
sunshiny,sunshiny,ADJ,2
bunda,bunda,NOUN,2
sang,sing,NOUN,2
storytime,storytime,NOUN,2
stash,stash,NOUN,2
bwee,,X,2
eskimo,eskimo,PROPN,2
ariva,Ariva,PROPN,2
fix_it,Fix_it,PROPN,2
snacking,snack,VERB,2
mutt,mutt,VERB,2
wriggle,wriggle,VERB,2
rock_a_bye_baby,rock_a_bye_baby,PROPN,2
bravery,bravery,NOUN,2
awarded,award,VERB,2
fro,for,ADP,2
lef,lef,NOUN,2
owen,Owen,PROPN,2
respected,respect,VERB,2
goosey,Goosey,PROPN,2
pa,have,VERB,2
locks,lock,VERB,2
kok,kok,PROPN,2
gouda,gouda,NOUN,2
ge,ge,ADV,2
spectacles,spectacle,NOUN,2
shampooing,shampoo,VERB,2
tendin,tendin,ADJ,2
hot_chocolate,hot_chocolate,PROPN,2
twirl,twirl,NOUN,2
constraint,constraint,NOUN,2
horse,horse,VERB,2
lakin,lakin,PROPN,2
skirt,skirt,VERB,2
dollie,dollie,ADJ,2
chins,chin,NOUN,2
br,br,X,2
sting,sting,ADJ,2
christopher_robin,Christopher_Robin,PROPN,2
cowboys,Cowboy,PROPN,2
uncle_mark,Uncle_Mark,PROPN,2
battered,batter,VERB,2
fingerprint,fingerprint,VERB,2
close_by,close_by,ADJ,2
tracing,tracing,NOUN,2
where_abouts,where_abouts,NOUN,2
fishin,fishin,VERB,2
everybody's,everybody,NOUN,2
lois'll,Lois'll,PROPN,2
festival,Festival,PROPN,2
kiddo,Kiddo,PROPN,2
lewegie,Lewegie,PROPN,2
misunderstanding,misunderstanding,NOUN,2
physics,physics,NOUN,2
ummhm,ummhm,PROPN,2
invitation,invitation,NOUN,2
brady,Brady,PROPN,2
walace,Walace,PROPN,2
trunk,trunk,VERB,2
correction,correction,NOUN,2
piggie,piggie,VERB,2
thingamajig,thingamajig,PROPN,2
town,town,VERB,2
foggy,foggy,NOUN,2
eat,eat,ADJ,2
happey,Happey,PROPN,2
snuggling,snuggle,VERB,2
robie,Robie,PROPN,2
peekin,peekin,ADJ,2
peeyou,peeyou,X,2
madam,madam,PROPN,2
eeny_meeny_miny_mo,Eeny_Meeny_Miny_Mo,PROPN,2
anchovies,anchovy,NOUN,2
medicare,Medicare,PROPN,2
bahtshalo,bahtshalo,PROPN,2
successful,successful,ADJ,2
snorkel,snorkel,NOUN,2
fade,fide,VERB,2
hiney,hiney,NOUN,2
bobo,bobo,PROPN,2
sites,Sites,PROPN,2
bobo,bobo,VERB,2
ticker,ticker,NOUN,2
mama'll,mama'll,INTJ,2
errr,errr,ADJ,2
mackey,Mackey,PROPN,2
squ,squ,INTJ,2
kissy,Kissy,PROPN,2
replied,reply,VERB,2
banging,bang,NOUN,2
mary_poppin,Mary_Poppin,PROPN,2
boatcar,boatcar,NOUN,2
itchin,itchin,VERB,2
skinnier,skin,ADJ,2
literature,literature,NOUN,2
pape,pape,NOUN,2
rrr,rrr,ADV,2
discovers,discover,VERB,2
becau,becau,INTJ,2
moobie,moobie,PROPN,2
scratcher,scratcher,NOUN,2
yummy,yummy,INTJ,2
salesman,salesman,NOUN,2
tumbling,tumble,NOUN,2
hassy,hassy,NOUN,2
communicate,communicate,VERB,2
mam,mam,INTJ,2
footsie,footsie,NOUN,2
plen,plen,NOUN,2
jwww's,jwww,VERB,2
bomp,bomp,NOUN,2
sisto,sisto,NOUN,2
footing,foot,VERB,2
uncle_george,Uncle_George,PROPN,2
delayed,delay,VERB,2
mixing_bowl,mixing_bowl,NOUN,2
cappy,Cappy,PROPN,2
turntable,turntable,NOUN,2
dingdongs,dingdong,NOUN,2
package,Package,PROPN,2
beanies,beany,NOUN,2
pokky,Pokky,PROPN,2
auntie_gold,Auntie_Gold,PROPN,2
influence,influence,NOUN,2
koolaid,Koolaid,PROPN,2
mees,mees,PROPN,2
delighted,delighted,ADJ,2
back,back,PROPN,2
shiny,shiny,VERB,2
laboratory,laboratory,NOUN,2
jade,jade,NOUN,2
swww's,swww's,INTJ,2
foot,foot,VERB,2
billions,billion,NOUN,2
hoof,hoof,NOUN,2
partin,Partin,PROPN,2
raced,race,VERB,2
hollow,hollow,VERB,2
twirly,Twirly,PROPN,2
yawnin,yawnin,PROPN,2
gimme,Fimme,PROPN,2
flask,flask,NOUN,2
whoom,whoom,NOUN,2
weirdest,weir,ADJ,2
strain,strain,NOUN,2
stencil,stencil,NOUN,2
heeoo,heeoo,NOUN,2
big,big,ADV,2
slippin,slippin,VERB,2
sickening,sickening,ADJ,2
cleanup,cleanup,VERB,2
retort,retort,NOUN,2
mister_holabird,Mister_Holabird,PROPN,2
byebye,byebye,VERB,2
fray,fray,NOUN,2
guck,guck,PROPN,2
fan,fan,VERB,2
bes,bes,PROPN,2
sacrifice,sacrifice,VERB,2
orchid,orchid,NOUN,2
abilities,ability,NOUN,2
twen,twen,NOUN,2
twinkie,twinkie,NOUN,2
muh,muh,NOUN,2
chemistry,chemistry,NOUN,2
ri,ri,ADP,2
fiddle_dee_fiddle_day,fiddle_dee_fiddle_day,X,2
mercurochrome,Mercurochrome,PROPN,2
steamy,steamy,ADJ,2
practicin,practicin,VERB,2
hatchback,hatchback,NOUN,2
collision,collision,NOUN,2
teaspoons,teaspoon,NOUN,2
skinned,skinned,VERB,2
hole,hole,VERB,2
yawn,yawn,ADJ,2
dimples,dimple,NOUN,2
cora,Cora,PROPN,2
miaow,miaow,PROPN,2
danny_book,Danny_Book,PROPN,2
winners,winner,NOUN,2
alfalfa,alfalfa,NOUN,2
ink,ink,VERB,2
printed,print,VERB,2
snapping,snapping,NOUN,2
bash,bash,NOUN,2
wobin,Wobin,PROPN,2
gones,gone,NOUN,2
cheese_pop,cheese_pop,NOUN,2
measurin,measurin,NOUN,2
ddrr,ddrr,PROPN,2
bobobobo,bobobobo,PROPN,2
rubbin,rubbin,VERB,2
maa,maa,PROPN,2
barrels,barrel,VERB,2
pinches,pinch,NOUN,2
exception,exception,NOUN,2
freely,freely,ADV,2
alten,alten,PROPN,2
whooping,whooping,NOUN,2
peppermint,Peppermint,PROPN,2
doctor_marx,Doctor_Marx,PROPN,2
chords,chord,NOUN,2
dai,dai,PROPN,2
goin,,X,2
lalalala,lalalala,PROPN,2
yer,yer,NOUN,2
amplifier,amplifier,NOUN,2
swww_bwww,Swww_Bwww,PROPN,2
waggle,waggle,NOUN,2
brroom,brroom,NOUN,2
ca_jo,ca_jo,PROPN,2
bahbah,Bahbah,PROPN,2
clowny,Clowny,PROPN,2
flattered,flattered,ADJ,2
corny,corny,ADJ,2
housing,housing,NOUN,2
spoiling,spoil,VERB,2
bluwbluw,Bluwbluw,PROPN,2
bracket,bracket,NOUN,2
undressed,undressed,ADJ,2
measles,Measles,PROPN,2
oik,oik,PROPN,2
smileshirt,smileshirt,ADJ,2
euhh,euhh,PROPN,2
bother,bother,NOUN,2
brea,brea,NOUN,2
periscope,periscope,NOUN,2
cheesepop,cheesepop,NOUN,2
cheesepop,cheesepop,PROPN,2
ri,be,VERB,2
he'd,he'd,PRON,2
elliot_lastname,Elliot_Lastname,PROPN,2
sodas,soda,NOUN,2
gyup,gyup,NOUN,2
muhsh,muhsh,X,2
swww_bwww,swww_bwww,X,2
cy,Cy,PROPN,2
mus,mus,VERB,2
vacations,vacation,NOUN,2
dab,dab,VERB,2
crept,creep,VERB,2
ouchie,ouchie,X,2
nuh,nuh,NOUN,2
sharpwood,sharpwood,NOUN,2
donalds,Donalds,PROPN,2
witchdoctor,witchdoctor,NOUN,2
gradma,Gradma,PROPN,2
girdle,girdle,NOUN,2
daw,daw,VERB,2
marybeth,Marybeth,PROPN,2
toesie,toesie,NOUN,2
willy,willy,PROPN,2
pu,pu,ADV,2
wou,will,AUX,2
uck,uck,INTJ,2
new_hampshire,New_Hampshire,PROPN,2
riley,Riley,PROPN,2
cokes,coke,NOUN,2
dxxx,dxxx,NOUN,2
munich,Munich,PROPN,2
rum_dum_dum,rum_dum_dum,X,2
pasted,paste,VERB,2
frescade,frescade,ADJ,2
bowser,Bowser,PROPN,2
don's,dond,NOUN,2
league,League,PROPN,2
qua,qua,X,2
countin,countin,VERB,2
flagstore,flagstore,NOUN,2
owww's,Owww's,PROPN,2
breakin,breakin,ADJ,2
brand-new,brand-new,ADJ,2
somebodies,somebody,NOUN,2
common,common,PROPN,2
tracker,tracker,NOUN,2
ying,ying,PROPN,2
shipped,ship,VERB,2
star,star,VERB,2
crumbled,crumble,VERB,2
buffalo's,buffalo,NOUN,2
tall,tall,ADV,2
ga,ga,VERB,2
ne,be,AUX,2
john,john,PROPN,2
it,be,VERB,2
milsha,Milsha,PROPN,2
john's,John's,PROPN,2
doghat,doghat,NOUN,2
suntanned,suntanned,ADJ,2
dony,dony,NOUN,2
puhh,puhh,NOUN,2
snoopy's,Snoopy's,PROPN,2
pings,ping,NOUN,2
pippit,pippit,NOUN,2
c,c,PART,2
con,Con,PROPN,2
doree,Doree,PROPN,2
pinafore,pinafore,NOUN,2
nets,net,NOUN,2
classic,classic,NOUN,2
untangled,untangle,VERB,2
toni,Toni,PROPN,2
petticoats,petticoat,NOUN,2
peacefully,peacefully,ADV,2
deserves,deserve,VERB,2
shoeby,Shoeby,PROPN,2
minibus,minibus,NOUN,2
determined,determine,VERB,2
terra,terra,X,2
piggy,piggy,INTJ,2
snapshot,snapshot,NOUN,2
lif,lif,NOUN,2
server,server,NOUN,2
screech,screech,NOUN,2
mer,mer,PROPN,2
poppy_sam,Poppy_Sam,PROPN,2
hoarse,hoarse,ADJ,2
'seye,'seye,PROPN,2
condolences,condolence,NOUN,2
ins,ins,ADV,2
nonbreakable,nonbreakable,ADJ,2
chai,chai,NOUN,2
roaster,roaster,NOUN,2
cancer,cancer,NOUN,2
miss_jwww,Miss_Jwww,PROPN,2
alston,Alston,PROPN,2
pow_powed,pow_pow,VERB,2
am,be,ADJ,2
fenders,fender,NOUN,2
enclose,enclose,VERB,2
wizard_of_oz,,X,2
familyhouse,familyhouse,NOUN,2
awoh,awoh,ADV,2
onoke,onoke,PROPN,2
can't,can't,SCONJ,2
flattering,flattering,ADJ,2
ant,ant,VERB,2
gail's,Gail's,PROPN,2
sevens,seven,NOUN,2
swimmin,swimmin,INTJ,2
whe,whe,NOUN,2
transparent,transparent,ADJ,2
didcha,didcha,INTJ,2
crossbar,crossbar,NOUN,2
kids,kid,PROPN,2
relaxing,relaxing,ADJ,2
pats,pat,NOUN,2
whoopsies,whoopsy,NOUN,2
millicent,Millicent,PROPN,2
chapter,chapter,NOUN,2
sensible,sensible,ADJ,2
worlds,world,NOUN,2
snuggle,snuggle,NOUN,2
paulee,Paulee,PROPN,2
goodness_gracious,goodness_gracious,NOUN,2
baa_b,baa_b,NOUN,2
enjoys,enjoy,VERB,2
for_goodness_sakes,for_goodness_sakes,PROPN,2
zuggle,zuggle,VERB,2
delf,delf,PROPN,2
sax,sax,NOUN,2
weep,weep,NOUN,2
limited,limited,ADJ,2
mydelf,mydelf,PROPN,2
okay,okay,PROPN,2
muggle,muggle,NOUN,2
huhhuhhuh,huhhuhhuh,INTJ,2
stan,stan,NOUN,2
goop,goop,NOUN,2
got,get,ADV,2
uniform,uniform,ADJ,2
hambu,hambu,NOUN,2
brakeman,brakeman,NOUN,2
woebuh,woebuh,PROPN,2
shtum,shtum,NOUN,2
magicked,magick,VERB,2
keyclock,keyclock,NOUN,2
workie,workie,NOUN,2
assen,assen,NOUN,2
it'd,it'd,INTJ,2
workies,worky,NOUN,2
geraniums,geranium,NOUN,2
oggle,oggle,NOUN,2
gra,Gra,PROPN,2
kchoo,kchoo,NOUN,2
momum,Momum,PROPN,2
labelled,label,VERB,2
stab,stab,VERB,2
barbar,Barbar,PROPN,2
she'd,she'd,PART,2
check_charge,check_charge,NOUN,2
firebird,firebird,NOUN,2
dipping,dip,NOUN,2
topsy_turvy,Topsy_turvy,PROPN,2
ra_ra,ra_ra,NOUN,2
matron,matron,NOUN,2
mustache,mustache,VERB,2
mold,mold,VERB,2
bonnie_bright,Bonnie_Bright,PROPN,2
cowboy's,cowboy,NOUN,2
oh_goodness,oh_goodness,INTJ,2
cro,Cro,PROPN,2
poopers,pooper,NOUN,2
toppy_turvy,Toppy_turvy,PROPN,2
ring,Ring,PROPN,2
heffalump,Heffalump,PROPN,2
joo,joo,PROPN,2
spur,spur,VERB,2
flippin,flippin,NOUN,2
seven_full_feet_firta,Seven_full_feet_firta,PROPN,2
kitty_cats,kitty_cat,NOUN,2
dum-dum,dum-dum,VERB,2
whaley,whaley,PROPN,2
scrap,scrap,VERB,2
happens,happen,NOUN,2
gardening,gardening,NOUN,2
squee,squee,NOUN,2
church,church,VERB,2
doctor_seuss,Doctor_Seuss,PROPN,2
fryin,fryin,NOUN,2
tuned,tune,VERB,2
stop_and_shop,Stop_and_Shop,PROPN,2
sch_well,Sch_well,PROPN,2
blum,blum,VERB,2
lib,lib,ADJ,2
mass,mass,PROPN,2
glo,glo,NOUN,2
zump,zump,VERB,2
puts,put,NOUN,2
birthday_cake,birthday_cake,NOUN,2
presence,presence,NOUN,2
exer,exer,NOUN,2
benjamin's,Benjamin's,PROPN,2
bath,bath,VERB,2
ka,ka,X,2
atlanta,Atlanta,PROPN,2
crib,crib,VERB,2
deserts,desert,NOUN,2
pinwheels,pinwheel,NOUN,2
turnpike,Turnpike,PROPN,2
pledge,pledge,NOUN,2
tupperware,tupperware,NOUN,2
crew,crew,NOUN,2
sie,sie,INTJ,2
have,have,ADV,2
flig,flig,NOUN,2
yonder,yonder,NOUN,2
pot,pot,VERB,2
te,the,INTJ,2
killin,killin,VERB,2
spark,spark,NOUN,2
stroll,stroll,NOUN,2
bathingsuit,bathingsuit,PROPN,2
hibi,hibi,PROPN,2
gobots,Gobots,PROPN,2
gamb,gamb,NOUN,2
forgettin,forgettin,ADJ,2
autobot,autobot,ADJ,2
autobot,autobot,PROPN,2
nayee,nayee,PROPN,2
derby,Derby,PROPN,2
heck,heck,VERB,2
difficulties,difficulty,NOUN,2
grou,grou,NOUN,2
ribit,ribit,NOUN,2
napkin,napkin,VERB,2
jen's,Jen's,PROPN,2
shimmy,shimmy,NOUN,2
darn,darn,ADV,2
dribble,dribble,VERB,2
steering_wheel,steering_wheel,NOUN,2
wiffle,wiffle,NOUN,2
trash,trash,VERB,2
ay,ay,VERB,2
ramp,ramp,VERB,2
hippity_doo,Hippity_Doo,PROPN,2
wiffle,Wiffle,PROPN,2
ehrm,ehrm,ADJ,2
